ID,SOURCEID,Site Name,Address,Type,BlockLot,RecordType,YearStarted,ApproxAddress,GardenType,Management,SqFeet,BGS_Relate,NHOOD,Conserval,ConsValue,Motivations,Uses,CCD,LD,Watershed,OwnType,Permission,Fence,FenceLock,FenceHours,Water
96,BGS_367,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 003,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
97,BGS_368,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 004,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
98,BGS_369,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 005,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
99,BGS_370,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 006,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
100,BGS_371,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 007,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
101,BGS_372,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 008,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
102,BGS_373,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 009,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
103,BGS_374,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 010,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
104,BGS_375,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 011,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
105,BGS_376,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 012,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
106,BGS_377,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 056,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
107,BGS_378,Park Heights Renaissance Urban Garden (Garden of Hope),3300-3325 Woodland Ave.,Garden,4606 057,Community Managed Site,2008,,Garden,,52730,,Central Park Heights,Food Production; Trees,,,Children's Activities; Connected to Schools; Trees,6,41,,City Owned,,No,No,,
385,BGS_397,Project Merixia,4741 Reisterstown Rd,Clean and Green,4608 041,Community Managed Site,2012,Reisterstown Rd and Lucille,Clean and Green,,2072,Minor Contact,Central Park Heights,,,,,6,41,,City Owned,Adopt-A-Lot,No,No,,In Garden
417,BGS_325,Mount Washington Community Garden and Arboretum,1920 Kelly Ave.,,4652F 001,Community Managed Site,,,,,1355621,,,,,,,,0,,Mixed,,,,,
87,BGS_328,Mt. Washington Community Garden,5802 Lochlea Rd.,Garden,4652F 001,Community Managed Site,1975,Lochlea and Tanbark,Garden,Community Managed,117933,,Mt. Washington,Food Production; Gathering Space,,Beautification; Food,Active Recreational; Food Grown - Individual Plots; Food Grown - Organic,,,,Mixed,Adopt a lot,No,No,,Hydrant
88,BGS_329,Mt. Washington Community Garden,5802 Lochlea Rd.,Garden,4652F 010,Community Managed Site,1975,Lochlea and Tanbark,Garden,Community Managed,117933,,Mt. Washington,Food Production; Gathering Space,,Beautification; Food,Active Recreational; Food Grown - Individual Plots; Food Grown - Organic,,,,Mixed,Adopt a lot,No,No,,Hydrant
415,BGS_324,Mount Washington Community Garden and Arboretum,1920 Kelly Ave.,,4652G 001,Community Managed Site,,,,,1355621,,,,,,,,0,,Mixed,,,,,
240,BGS_330,Mt. Washington Community Garden,5802 Lochlea Rd.,Garden,4652G 001,Community Managed Site,1975,Lochlea and Tanbark,Garden,Community Managed,117933,,Mt. Washington,Food Production; Gathering Space,,Beautification; Food,Active Recreational; Food Grown - Individual Plots; Food Grown - Organic,,,,Mixed,Adopt a lot,No,No,,Hydrant
413,BGS_323,Mount Washington Community Garden and Arboretum,1920 Kelly Ave.,,4652H 035,Community Managed Site,,,,,1355621,,,,,,,,0,,Mixed,,,,,
241,BGS_331,Mt. Washington Community Garden,5802 Lochlea Rd.,Garden,4652H 035,Community Managed Site,1975,Lochlea and Tanbark,Garden,Community Managed,117933,,Mt. Washington,Food Production; Gathering Space,,Beautification; Food,Active Recreational; Food Grown - Individual Plots; Food Grown - Organic,,,,Mixed,Adopt a lot,No,No,,Hydrant
135,BGS_424,Say Y.E.S. Together Garden,2810 Oakley Ave.,Garden,4747A 002,Community Managed Site,2010,,Garden,,6246,,Cylburn,,,,,6,40,,City Owned,,No,No,,
48,BGS_461,Tamarind Forest,,Forest,4758 002,Community Managed Site,,Tamarind Rd and Yellowwood Ave,Forest,,0,Minor Contact,Coldspring,Relief from Built Environment; Stormwater Management; Trees; Habitat,,,Beauty; Trees; Wildlife Habitat/Animals Kept,6,41,,,,,,,
124,BGS_406,Radnor Winston Community Garden,5002 York Rd.,Garden,5053D 032,Community Managed Site,2010,,Garden,Community Managed,20081,Minor Contact,Radnor-Winston,Food Production; Gathering Space,,Active Recreation; Air Quality; Beautification; Food; Neighborhood Sociability; Push Out Crime/Drugs; Water Quality,Food Grown - Co-op,4,43,,Privately Owned,,No,No,,Hose from Neighbor
38,BGS_497,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 009,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
37,BGS_496,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 010,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
32,BGS_494,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 011,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
27,BGS_492,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 012,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
28,BGS_493,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 014,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
39,BGS_498,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 015,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
36,BGS_495,Wilson Park Woods,4406 Kenilworth Ave,Forest,5192 016,Community Managed Site,,Coldspring Ave and Kennilworth Ave (a paper street),Forest,,19572,Discussions,Wilson Park,,,,,4,43,,Mixed,,,,,
374,BGS_4,4417 Ivanhoe Ave.,4417 Ivanhoe Ave.,,5200 036,Community Managed Site,,,,,11190,,Wilson Park,,,,,4,43,,Privately Owned,,,,,
401,BGS_48,Antioch at 43rd,703-709 East 43rd Street,,5203A 002,Community Managed Site,,,,,29082,,Pen Lucy,,,,,4,43,,,,,,,
388,BGS_45,Antioch at 43rd,703-709 East 43rd Street,,5203A 003,Community Managed Site,,,,,29082,,Pen Lucy,,,,,4,43,,,,,,,
391,BGS_47,Antioch at 43rd,703-709 East 43rd Street,,5203A 004,Community Managed Site,,,,,29082,,Pen Lucy,,,,,4,43,,,,,,,
390,BGS_46,Antioch at 43rd,703-709 East 43rd Street,,5203A 005,Community Managed Site,,,,,29082,,Pen Lucy,,,,,4,43,,,,,,,
63,BGS_443,Springfield Woods,998-900 Springfield Ave,Forest,5204 005,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
74,BGS_450,Springfield Woods,998-900 Springfield Ave,Forest,5204 006,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
73,BGS_449,Springfield Woods,998-900 Springfield Ave,Forest,5204 008,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
53,BGS_436,Springfield Woods,998-900 Springfield Ave,Forest,5204 009,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
79,BGS_455,Springfield Woods,998-900 Springfield Ave,Forest,5204 010,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
54,BGS_437,Springfield Woods,998-900 Springfield Ave,Forest,5204 011,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
78,BGS_454,Springfield Woods,998-900 Springfield Ave,Forest,5204 012,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
50,BGS_434,Springfield Woods,998-900 Springfield Ave,Forest,5204 013,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
52,BGS_435,Springfield Woods,998-900 Springfield Ave,Forest,5204 014,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
76,BGS_452,Springfield Woods,998-900 Springfield Ave,Forest,5204 015,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
71,BGS_448,Springfield Woods,998-900 Springfield Ave,Forest,5204 016,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
75,BGS_451,Springfield Woods,998-900 Springfield Ave,Forest,5204 017,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
65,BGS_444,Springfield Woods,998-900 Springfield Ave,Forest,5205 013,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
67,BGS_446,Springfield Woods,998-900 Springfield Ave,Forest,5205 014,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
59,BGS_441,Springfield Woods,998-900 Springfield Ave,Forest,5205 015,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
49,BGS_433,Springfield Woods,998-900 Springfield Ave,Forest,5205 016,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
57,BGS_440,Springfield Woods,998-900 Springfield Ave,Forest,5205 017,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
55,BGS_438,Springfield Woods,998-900 Springfield Ave,Forest,5205 018,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
69,BGS_447,Springfield Woods,998-900 Springfield Ave,Forest,5205 019,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
77,BGS_453,Springfield Woods,998-900 Springfield Ave,Forest,5205 020,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
80,BGS_456,Springfield Woods,998-900 Springfield Ave,Forest,5205 021,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
62,BGS_442,Springfield Woods,998-900 Springfield Ave,Forest,5205 022,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
56,BGS_439,Springfield Woods,998-900 Springfield Ave,Forest,5205 023,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
66,BGS_445,Springfield Woods,998-900 Springfield Ave,Forest,5205 024,Community Managed Site,2012,"Just south of 43rd, just west of the Alameda. Borders St. George's and Minerva. Springfield dead-ends at the woods.",Forest,,108639,Discussions,Reservoir Hill,,,,,7,40,,Privately Owned,,,,,
138,BGS_468,Unity Community Garden,4001 Southern Ave.,Garden,5858 001,Community Managed Site,2009,,Garden,,5037,,Waltherson,Food Production,,,Flower Beds,3,45,,Privately Owned,,No,No,,
167,BGS_64,Belair Edison Blossoms Community Garden,3505 Kenyon Ave.,Garden,6110 047,Community Managed Site,2009,,Garden,Community Managed,25204,,Belair-Edison,Food Production; Gathering Space,,Air Quality; Food; Neighborhood Sociability; Reduce Trash/Dumping; Water Quality,,13,45,,City Owned,,No,No,,Hydrant
215,BGS_233,Greater Greektown Neighborhood Alliance,426 S. Lehigh St.,Garden,6323 038,Community Managed Site,2009,Portugal and Eastern,Garden,Community Managed,1188,,Greektown,Gathering Space; Trees,,Beautification; Neighborhood Sociability,Art Inc.; Children's Activities; Flower Beds; Trees,1,46,,City Owned,,Yes,No,,Hose from Neighbor
70,BGS_205,Filbert Street Garden,1317 Filbert Street,Garden,7200 053,Community Managed Site,,,Garden,,85377,Minor Contact,Curtis Bay,Food Production,,,,10,46,,Unknown,,,,,
3,BGS_482,Westport Community Garden,2322 Annapolis Rd,Garden,7449 001,Community Managed Site,2008,,Garden,Community Managed,10306,,Westport,Food Production,,,Flower Beds; Food Grown - Individual Plots,10,46,,City Owned,,No,No,,
9,BGS_483,Westport Community Garden,2322 Annapolis Rd,Garden,7449 002,Community Managed Site,2008,,Garden,Community Managed,10306,,Westport,Food Production,,,Flower Beds; Food Grown - Individual Plots,10,46,,City Owned,,No,No,,
421,BGS_212,Frederick Ave.,,,8030B 126,Community Managed Site,,NS FREDERICK AVE 173-2 W OF S RO,,,11717,,Westgate,,,,,8,41,,Privately Owned,,,,,
61,BGS_481,Westgate Park at North Bend,515 North Bend Rd.,Clean and Green,8038 003,Community Managed Site,1980,Edmondson Ave. and North Bend Rd.,Clean and Green,Community Managed,25003,Discussions,Westgate,Gathering Space; Relief from Built Environment; Stormwater Management; Trees; Habitat,,Air Quality; Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping; Water Quality,Children's Activities; Trees,8,41,,Mixed,No,No,No,,Other
345,BGS_266,Kensington Community Garden,,Garden,8149 058,Community Managed Site,1989,4200-4300 South College Road,Garden,Community Managed,154638,1st Review,Kensington,Gathering Space; Relief from Built Environment; Trees,,Beautification; Neighborhood Sociability; Push Out Crime/Drugs,Art Inc.; Children's Activities; Flower Beds; Memorial; Trees,,0,,City Owned,,No,No,,Hydrant
200,BGS_204,Ferndale Community Garden,3301 Ferndale Ave.,Garden,8318 007,Community Managed Site,,,Garden,Community Managed,13950,,Howard Park,Food Production,,Beautification; Neighborhood Sociability; Reduce Trash/Dumping,Food Grown - Individual Plots,8,41,,City Owned,Adopt a lot,Yes,Yes,,Carried In
222,BGS_243,Gwynn Oak Community Gardens,5107 Gwynn Oak Rd.,Garden,8329 003,Community Managed Site,,,Garden,Community Managed,10800,,Howard Park,,,Beautification; Neighborhood Sociability; Reduce Trash/Dumping,,8,41,,City Owned,Private Agreement,No,No,,Other
123,BGS_396,Pigtown Tot Lot Tree Lot,518 Archer St.,Garden,850 070,Community Managed Site,1992,Carroll and Archer,Garden,Community Managed,0,,Pigtown,Gathering Space; Trees,,Beautification; Neighborhood Sociability; Push Out Crime/Drugs; Reduce Trash/Dumping,Active Recreational; Trees,,0,,Privately Owned,,No,No,,Hydrant
136,BGS_425,Sharp Kids,1101- 1105 Race St.,Garden,937 065,Community Managed Site,2010,Race and Cross St.,Garden,,11326,,,Food Production; Gathering Space,,,Food Grown - Individual Plots,,0,,City Owned,,No,No,,
426,BGS_326,Mount Washington Community Garden and Arboretum,1920 Kelly Ave.,,PSC0 075,Community Managed Site,,,,,1355621,,,,,,,,0,,Mixed,,,,,
